# provenance
# target	aptus data-acquisition brief target 2 — communication scenarios (file 2 of 2): the scope item <-> communication scenario bridge
# source_url	https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope
# source_title	SAP S/4HANA Cloud Public Edition — "Available Interfaces for Your Selected Scope" (SAP_S4HANA_BEST_PRACTICES, version 2608). SAP's own words: "This overview provides a mapping of SAP S/4HANA Cloud Public Edition scope items and available APIs in the respective business context".
# source_table_columns	Scope Item ID | Description | Interface ID | Interface Description | Interface Type | Communication Scenario ID | New This Release | Link to Set-Up Instructions
# access_method	anonymous read of help.sap.com's own published content service (http.svc/pagecontent). No login, no api.sap.com traffic, no DOM scraping.
# date_read	2026-09-07
# release	2608
# rows_in_source_table	5658
# completeness	complete for this source: every row of the published table was parsed, and 1149 distinct scope-item/scenario pairs resulted. Floor with respect to SAP overall — a scope item whose scenario SAP documents only in its Set-Up Instructions (SAP Signavio Process Navigator, login required) and not in this table is not here, and the size of that gap cannot be measured from this source.
# scope_items_covered	353 distinct scope items appear in the table
# link_source	PUBLISHED on every row: SAP states the scope item and the communication scenario in the same table row. No row in this file is derived.
# empty_columns	mandatory is empty on every row: the published table does not state whether a scenario is mandatory or optional for the scope item. SAP states that per scope item in its Set-Up Instructions. Empty means not published, not "optional".
# empty_scope_item_id	17 source rows carry no scope item because SAP marks them "Relevant for solution" (the interface applies to the whole solution, not one scope item). They are kept with an empty scope_item_id and the evidence says so, rather than dropped.
# not_claimed	this file states what SAP publishes for release 2608. It says nothing about what any tenant has activated or arranged.
scope_item_id	comm_scenario_id	mandatory	source_url	link_source	evidence
1EZ	SAP_COM_0857		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1EZ ("Credit Memo Processing") against Communication Scenario ID SAP_COM_0857 on 9 row(s); interface(s): CO_EDO_EG_CANC_REJC_V1_0, CO_EDO_EG_DECL_CANC_REJC_V1_0, CO_EDO_EG_GET_DOC_DETAIL_V1_0, CO_EDO_EG_GET_DOC_PDF_V1_0, CO_EDO_EG_GET_RECENT_DOCS_V1_0, CO_EDO_EG_SEARCH_DOC_V1_0, CO_EDO_EG_SUBMIT_DOC_V1_1, ERP_NOTIFICATIONS, ERP_PING; interface type(s): SOAP.
1EZ	SAP_COM_0898		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1EZ ("Credit Memo Processing") against Communication Scenario ID SAP_COM_0898 on 2 row(s); interface(s): CO_EDO_SA_CSID_OPERATIONS, CO_EDO_SA_SEND_INVOICE_V2_0; interface type(s): SOAP.
1EZ	SAP_COM_0A19		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1EZ ("Credit Memo Processing") against Communication Scenario ID SAP_COM_0A19 on 13 row(s); interface(s): CO_EDO_RS_CANCEL, CO_EDO_RS_GET_SIGNATURE, CO_EDO_RS_GET_STATUS, CO_EDO_RS_IN_GET_ACCREJ, CO_EDO_RS_IN_GET_ID, CO_EDO_RS_IN_GET_XML, CO_EDO_RS_OUT_SERBIA_OUTGOING, CO_EDO_RS_SEND_ADVANCE_INVOICE, CO_EDO_RS_SEND_CREDIT_NOTE, CO_EDO_RS_SEND_CREDIT_NOTEIP, CO_EDO_RS_SEND_DEBIT_NOTE, CO_EDO_RS_SEND_FINAL_INVOICE, CO_EDO_RS_SEND_INVOICE; interface type(s): SOAP.
1F1	SAP_COM_0159		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0159 on 3 row(s); interface(s): API_DEBITMEMOREQUEST_0001_G4BA, API_DEBIT_MEMO_REQUEST_SRV_0001, API_DEBIT_MEMO_REQ_SIMULATION_SRV_0001; interface type(s): OData.
1F1	SAP_COM_0294		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0294 on 10 row(s); interface(s): API_PURGPRCGCONDITIONRECORD_SRV_0001, API_PURGPRICINGCONDITIONTYPE_SRV_0001, API_PURGPRICINGPROCEDURE_SRV_0001, API_SLSPRCGACCESSSEQUENCE_0001_G4BA, API_SLSPRCGCNDNEXCLUSION_0001_G4BA, API_SLSPRCGCONDITIONFIELD_0001_G4BA, API_SLSPRCGCONDITIONTABLE_0001_G4BA, API_SLSPRICINGCONDITIONRECORD_SRV_0001, API_SLSPRICINGCONDITIONTYPE_SRV_0001, API_SLSPRICINGPROCEDURE_SRV_0001; interface type(s): OData.
1F1	SAP_COM_0295		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0295 on 2 row(s); interface(s): CO_MMCM_ESR_PURG_PRICING_COND, CO_SDCM_ESR_SALES_PRICING_COND; interface type(s): SOAP.
1F1	SAP_COM_0421		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0421 on 2 row(s); interface(s): CO_EDO_TR_CLIENT_EDESPATCH_SE1, CO_EDO_TR_CLIENT_EDESPATCH_SER; interface type(s): SOAP.
1F1	SAP_COM_0422		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0422 on 4 row(s); interface(s): CO_EDO_TR_CLIENT_EINVOICE_SER1, CO_EDO_TR_CLIENT_EINVOICE_SER3, CO_EDO_TR_CLIENT_EINVOICE_SERV, CO_EDO_TR_CONS_INV_TRANSM_SERV; interface type(s): SOAP.
1F1	SAP_COM_0629		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0629 on 1 row(s); interface(s): CO_EDO_IN_EINV_TRANS; interface type(s): SOAP.
1F1	SAP_COM_0631		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0631 on 3 row(s); interface(s): CO_EDO_PT_RECEIVE_MESSAGE_V1_0, CO_EDO_PT_SEND_CREDITNOTE_V1_0, CO_EDO_PT_SEND_INVOICE_V1_0; interface type(s): SOAP.
1F1	SAP_COM_0669		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0669 on 12 row(s); interface(s): CO_EDO_CL_BOLETA_V11, CO_EDO_CL_CHILE_MAIL_UPDATE, CO_EDO_CL_DAILY_BOLETA_SUMMARY, CO_EDO_CL_DELIVERYNOTE_SERV, CO_EDO_CL_DTE_GETSTATUS_SERV, CO_EDO_CL_DTE_TRANSMIS_SERV, CO_EDO_CL_IDTE_ACKTOSII_SERV, CO_EDO_CL_IDTE_ENVIORECIB_SERV, CO_EDO_CL_IDTE_SERV, CO_EDO_CL_SIGN_ENVIODTE; interface type(s): SOAP.
1F1	SAP_COM_0689		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0689 on 6 row(s); interface(s): CO_EDO_GR_CANCEL_INVOICE, CO_EDO_GR_EXPENSE_CLASSIFICATI, CO_EDO_GR_INCOME_CLASSIFICATIO, CO_EDO_GR_REQUEST_DOCS3, CO_EDO_GR_REQUEST_VATINFO, CO_EDO_GR_SEND_INVOICE2; interface type(s): SOAP.
1F1	SAP_COM_0846		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0846 on 6 row(s); interface(s): CO_EDO_CH_GET_STATUS, CO_EDO_CH_INVOICE_TRANS_SERV, CO_EDO_CH_RECEIVE_INVOICE; interface type(s): SOAP.
1F1	SAP_COM_0856		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0856 on 1 row(s); interface(s): CO_EDO_PL_KSEF_TRANS_SERV_V1; interface type(s): SOAP.
1F1	SAP_COM_0857		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0857 on 9 row(s); interface(s): CO_EDO_EG_CANC_REJC_V1_0, CO_EDO_EG_DECL_CANC_REJC_V1_0, CO_EDO_EG_GET_DOC_DETAIL_V1_0, CO_EDO_EG_GET_DOC_PDF_V1_0, CO_EDO_EG_GET_RECENT_DOCS_V1_0, CO_EDO_EG_SEARCH_DOC_V1_0, CO_EDO_EG_SUBMIT_DOC_V1_1, ERP_NOTIFICATIONS, ERP_PING; interface type(s): SOAP.
1F1	SAP_COM_0898		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0898 on 2 row(s); interface(s): CO_EDO_SA_CSID_OPERATIONS, CO_EDO_SA_SEND_INVOICE_V2_0; interface type(s): SOAP.
1F1	SAP_COM_0A19		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1F1 ("Debit Memo Processing") against Communication Scenario ID SAP_COM_0A19 on 13 row(s); interface(s): CO_EDO_RS_CANCEL, CO_EDO_RS_GET_SIGNATURE, CO_EDO_RS_GET_STATUS, CO_EDO_RS_IN_GET_ACCREJ, CO_EDO_RS_IN_GET_ID, CO_EDO_RS_IN_GET_XML, CO_EDO_RS_OUT_SERBIA_OUTGOING, CO_EDO_RS_SEND_ADVANCE_INVOICE, CO_EDO_RS_SEND_CREDIT_NOTE, CO_EDO_RS_SEND_CREDIT_NOTEIP, CO_EDO_RS_SEND_DEBIT_NOTE, CO_EDO_RS_SEND_FINAL_INVOICE, CO_EDO_RS_SEND_INVOICE; interface type(s): SOAP.
1FD	SAP_COM_0301		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FD ("Workforce Enablement") against Communication Scenario ID SAP_COM_0301 on 3 row(s); interface(s): API_MANAGE_SKILLTAGS_SRV_0001, API_MANAGE_WF_AVAILABILITY_0001, WORKFORCEPERSONMASTERDATAREPLI; interface type(s): OData, SOAP.
1FD	SAP_COM_0914		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FD ("Workforce Enablement") against Communication Scenario ID SAP_COM_0914 on 1 row(s); interface(s): API_WORKFORCEAVAILABILITY_0001; interface type(s): OData.
1FD	SAP_COM_0A35		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FD ("Workforce Enablement") against Communication Scenario ID SAP_COM_0A35 on 1 row(s); interface(s): API_WORKFORCEPERSON_G4BA; interface type(s): OData.
1FM	SAP_COM_0110		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FM ("Quality Management in Procurement") against Communication Scenario ID SAP_COM_0110 on 4 row(s); interface(s): API_CHARCATTRIBUTECATALOG_SRV_0001, API_INSPECTIONMETHOD_SRV_0001, API_INSPECTIONPLAN_SRV_0001, API_MASTERINSPCHARACTERISTIC_SRV_0001; interface type(s): OData.
1FM	SAP_COM_0153		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FM ("Quality Management in Procurement") against Communication Scenario ID SAP_COM_0153 on 8 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_DEFECTCATEGORY_SRV_0001, API_DEFECTCLASS_SRV_0001, API_DEFECTCODE_SRV_0001, API_DEFECT_G4BA, API_DEFECT_SRV_0001, API_QUALITYNOTIFICATION_G4BA, API_QUALITYTASK_G4BA; interface type(s): OData.
1FM	SAP_COM_0318		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FM ("Quality Management in Procurement") against Communication Scenario ID SAP_COM_0318 on 2 row(s); interface(s): API_INSPECTIONLOT_SRV_0001, API_USAGEDCSNSELDCODESET_G4BA; interface type(s): OData.
1FM	SAP_COM_0358		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FM ("Quality Management in Procurement") against Communication Scenario ID SAP_COM_0358 on 1 row(s); interface(s): API_QUALITYINFORECORD_SRV_0001; interface type(s): OData.
1FM	SAP_COM_0389		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FM ("Quality Management in Procurement") against Communication Scenario ID SAP_COM_0389 on 1 row(s); interface(s): QUALITYCERTIFICATEINFO_IN; interface type(s): SOAP.
1FM	SAP_COM_0557		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1FM ("Quality Management in Procurement") against Communication Scenario ID SAP_COM_0557 on 1 row(s); interface(s): API_QUALITYINFORECORD_SRV_0001; interface type(s): OData.
1GB	SAP_COM_0563		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1GB ("Asset Accounting – Group Ledger IFRS") against Communication Scenario ID SAP_COM_0563 on 11 row(s); interface(s): API_FIXEDASSETACQUISITION_G4BA, API_FIXEDASSETRETIREMENT_G4BA, API_FIXEDASSETREVALUATION_G4BA, API_FIXEDASSETUSAGEOBJECT_G4BA, API_FIXEDASSET_G4BA, CO_FAA_MD_ESR_CHANGE_CONF, CO_FAA_MD_ESR_CREATE_MAIN_CONF, CO_FAA_MD_ESR_CREATE_SUB_CONF, FIXEDASSETCHANGE, FIXEDASSETCREATEMAIN, FIXEDASSETCREATESUB; interface type(s): OData, SOAP.
1GB	SAP_COM_0A93		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1GB ("Asset Accounting – Group Ledger IFRS") against Communication Scenario ID SAP_COM_0A93 on 1 row(s); interface(s): API_FIXEDASSET_G4BA; interface type(s): OData.
1GB	SAP_COM_0A95		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1GB ("Asset Accounting – Group Ledger IFRS") against Communication Scenario ID SAP_COM_0A95 on 3 row(s); interface(s): API_FIXEDASSETACQUISITION_G4BA, API_FIXEDASSETRETIREMENT_G4BA, API_FIXEDASSETREVALUATION_G4BA; interface type(s): OData.
1GF	SAP_COM_0563		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1GF ("Asset Under Construction – Group Ledger IFRS") against Communication Scenario ID SAP_COM_0563 on 11 row(s); interface(s): API_FIXEDASSETACQUISITION_G4BA, API_FIXEDASSETRETIREMENT_G4BA, API_FIXEDASSETREVALUATION_G4BA, API_FIXEDASSETUSAGEOBJECT_G4BA, API_FIXEDASSET_G4BA, CO_FAA_MD_ESR_CHANGE_CONF, CO_FAA_MD_ESR_CREATE_MAIN_CONF, CO_FAA_MD_ESR_CREATE_SUB_CONF, FIXEDASSETCHANGE, FIXEDASSETCREATEMAIN, FIXEDASSETCREATESUB; interface type(s): OData, SOAP.
1HO	SAP_COM_0294		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HO ("Intercompany Sales Order Processing – Domestic") against Communication Scenario ID SAP_COM_0294 on 10 row(s); interface(s): API_PURGPRCGCONDITIONRECORD_SRV_0001, API_PURGPRICINGCONDITIONTYPE_SRV_0001, API_PURGPRICINGPROCEDURE_SRV_0001, API_SLSPRCGACCESSSEQUENCE_0001_G4BA, API_SLSPRCGCNDNEXCLUSION_0001_G4BA, API_SLSPRCGCONDITIONFIELD_0001_G4BA, API_SLSPRCGCONDITIONTABLE_0001_G4BA, API_SLSPRICINGCONDITIONRECORD_SRV_0001, API_SLSPRICINGCONDITIONTYPE_SRV_0001, API_SLSPRICINGPROCEDURE_SRV_0001; interface type(s): OData.
1HO	SAP_COM_0295		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HO ("Intercompany Sales Order Processing – Domestic") against Communication Scenario ID SAP_COM_0295 on 2 row(s); interface(s): CO_MMCM_ESR_PURG_PRICING_COND, CO_SDCM_ESR_SALES_PRICING_COND; interface type(s): SOAP.
1HO	SAP_COM_0421		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HO ("Intercompany Sales Order Processing – Domestic") against Communication Scenario ID SAP_COM_0421 on 2 row(s); interface(s): CO_EDO_TR_CLIENT_EDESPATCH_SE1, CO_EDO_TR_CLIENT_EDESPATCH_SER; interface type(s): SOAP.
1HO	SAP_COM_0422		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HO ("Intercompany Sales Order Processing – Domestic") against Communication Scenario ID SAP_COM_0422 on 4 row(s); interface(s): CO_EDO_TR_CLIENT_EINVOICE_SER1, CO_EDO_TR_CLIENT_EINVOICE_SER3, CO_EDO_TR_CLIENT_EINVOICE_SERV, CO_EDO_TR_CONS_INV_TRANSM_SERV; interface type(s): SOAP.
1HQ	SAP_COM_0020		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0020 on 1 row(s); interface(s): CUAN_OFFER_IMPORT_SRV_0001; interface type(s): OData.
1HQ	SAP_COM_0021		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0021 on 1 row(s); interface(s): CUAN_OFFER_DISCOVERY_SRV_0001; interface type(s): OData.
1HQ	SAP_COM_0061		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0061 on 1 row(s); interface(s): https://fcm.googleapis.com/fcm/send; interface type(s): HTTP.
1HQ	SAP_COM_0205		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0205 on 1 row(s); interface(s): API_MKT_TARGET_GROUP_SRV_0001; interface type(s): OData.
1HQ	SAP_COM_0206		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0206 on 2 row(s); interface(s): API_MKT_IMPORT_MONITORING_SRV_0001, API_MKT_INTERACTION_SRV_0001; interface type(s): OData.
1HQ	SAP_COM_0207		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0207 on 12 row(s); interface(s): API_MKT_ATTRIBUTE_CATEGORY_SRV_0001, API_MKT_CONTACT_SRV_0001, API_MKT_CONTACT_SRV_0002, API_MKT_CONTACT_SRV_0003, API_MKT_CONTACT_SRV_0004, API_MKT_CORPORATE_ACCOUNT_SRV_0001, API_MKT_CORPORATE_ACCOUNT_SRV_0002, API_MKT_CORPORATE_ACCOUNT_SRV_0003, API_MKT_IMPORT_MONITORING_SRV_0001, API_MKT_INTERACTION_CONTACT_SRV_0001, API_MKT_INTERACTION_CONTACT_SRV_0002, API_MKT_INTERACTION_CONTACT_SRV_0003; interface type(s): OData.
1HQ	SAP_COM_0286		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0286 on 2 row(s); interface(s): API_MKT_COUPON_SRV_0001, API_MKT_INTERACTION_SRV_0001; interface type(s): OData.
1HQ	SAP_COM_0305		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0305 on 1 row(s); interface(s): API_MKT_LOCATION_SRV_0001; interface type(s): OData.
1HQ	SAP_COM_0306		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0306 on 1 row(s); interface(s): API_MKT_OFFER_SRV_0001; interface type(s): OData.
1HQ	SAP_COM_0317		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1HQ ("Offer and Coupon Management in Marketing") against Communication Scenario ID SAP_COM_0317 on 1 row(s); interface(s): API_MKT_COUPON_SRV_0001; interface type(s): OData.
1IL	SAP_COM_0312		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 1IL ("Event-Based Revenue Recognition – Project-Based Services") against Communication Scenario ID SAP_COM_0312 on 1 row(s); interface(s): API_EVENT_BASED_REVREC_PROJECT_SRV_0001; interface type(s): OData.
